ProxyAddress,implementations,version,Proxy-Type,Creation Timestamp,Creation Date,Last Transaction Timestamp,Last Transaction Date,Total Transactions,Age,Active,Human Readable Age
0x324aa37199315d106cc5b1cd2ddf4fb618b1c457,0x730faacc6d6f46f9472c394ad9150a983d493ea8,21,EIP_1967_LOGIC_SLOT.csv,1607027267,12/3/20 20:27,1607027267,12/3/20 20:27,1,3304,FALSE,55.0 minutes
0x324aa37199315d106cc5b1cd2ddf4fb618b1c457,0x0f9aafa3d2f2d8ddb1f43ade29b59ee0924fe375,22,EIP_1967_LOGIC_SLOT.csv,1607030571,12/3/20 21:22,1607030571,12/3/20 21:22,1,-3304,TRUE,1384.0 minutes
0x324aa37199315d106cc5b1cd2ddf4fb618b1c457,0x730faacc6d6f46f9472c394ad9150a983d493ea8,23,EIP_1967_LOGIC_SLOT.csv,1607027267,12/3/20 20:27,1607027267,12/3/20 20:27,1,15214478,FALSE,176.0 days 134.0 minutes
0x324aa37199315d106cc5b1cd2ddf4fb618b1c457,0xf3ec790f9a59ab0bdc2b249c27cdc18bbccc71ba,24,EIP_1967_LOGIC_SLOT.csv,1622241745,5/28/21 22:42,1622241745,5/28/21 22:42,1,84303187,FALSE,975.0 days 1053.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xddef4cbab44cb76baffe7e3e2460f5a1f3de3daa,1,EIP_1967_LOGIC_SLOT.csv,1602422358,10/11/20 13:19,1602422358,10/11/20 13:19,1,906839,FALSE,10.0 days 713.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x4207687bb03570e54cc5ce855c58aa50a28b630e,2,EIP_1967_LOGIC_SLOT.csv,1603329197,10/22/20 1:13,1603329197,10/22/20 1:13,1,2191,FALSE,36.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x96e44c1809cd4324637aa963ddd15ead072d31ff,3,EIP_1967_LOGIC_SLOT.csv,1603331388,10/22/20 1:49,1603331388,10/22/20 1:49,1,48493,FALSE,808.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xfb5560d52b54fef7a0a0532b5efae73b03604d31,4,EIP_1967_LOGIC_SLOT.csv,1603379881,10/22/20 15:18,1603379881,10/22/20 15:18,1,126051,FALSE,1.0 days 660.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xa0be9a8157981febabb4fa93b1286a4f82c6566a,5,EIP_1967_LOGIC_SLOT.csv,1603505932,10/24/20 2:18,1603505932,10/24/20 2:18,1,275052,FALSE,3.0 days 264.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xc42b3849403da05f7d764da5e243bdb4bf48e4ef,6,EIP_1967_LOGIC_SLOT.csv,1603780984,10/27/20 6:43,1603780984,10/27/20 6:43,1,32869,FALSE,547.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x347c1f86f5a1674f00eb3d2022f415153af881e4,7,EIP_1967_LOGIC_SLOT.csv,1603813853,10/27/20 15:50,1603813853,10/27/20 15:50,1,354,FALSE,5.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x1a63872b3beafbffe70a362140f817366661851e,8,EIP_1967_LOGIC_SLOT.csv,1603814207,10/27/20 15:56,1603814207,10/27/20 15:56,1,-33223,TRUE,886.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xc42b3849403da05f7d764da5e243bdb4bf48e4ef,9,EIP_1967_LOGIC_SLOT.csv,1603780984,10/27/20 6:43,1603780984,10/27/20 6:43,1,196836,FALSE,2.0 days 400.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xe8a390605fd6bd6325356e94d8b6f1c9340d7064,10,EIP_1967_LOGIC_SLOT.csv,1603977820,10/29/20 13:23,1603977820,10/29/20 13:23,1,455843,FALSE,5.0 days 397.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x8ea31d9009d6406d6cbc0a36f1cdfbe8a41d4f6b,11,EIP_1967_LOGIC_SLOT.csv,1604433663,11/3/20 20:01,1604433663,11/3/20 20:01,1,685,FALSE,11.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x2832dadd1dec41bea0dde392fa2d77bdf7353bf7,12,EIP_1967_LOGIC_SLOT.csv,1604434348,11/3/20 20:12,1604434348,11/3/20 20:12,1,262571,FALSE,3.0 days 56.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x414bce66e689b88ad91b8ed9810cbd2833d04164,13,EIP_1967_LOGIC_SLOT.csv,1604696919,11/6/20 21:08,1604696919,11/6/20 21:08,1,972235,FALSE,11.0 days 363.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x3c759ad2d4017ecf997677f9f065044edabe7cfe,14,EIP_1967_LOGIC_SLOT.csv,1605669154,11/18/20 3:12,1605669154,11/18/20 3:12,1,77167,FALSE,1286.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x4f6acf00c176e426e506de398639c34eea140db3,15,EIP_1967_LOGIC_SLOT.csv,1605746321,11/19/20 0:38,1605746321,11/19/20 0:38,1,358962,FALSE,4.0 days 222.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x35333e7f6c53d06e2a12e0acb6572babf26ba3ba,16,EIP_1967_LOGIC_SLOT.csv,1606105283,11/23/20 4:21,1606105283,11/23/20 4:21,1,1082427,FALSE,12.0 days 760.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xaf3a31df085344ead35b7c41a7d5be6d8abe298f,17,EIP_1967_LOGIC_SLOT.csv,1607187710,12/5/20 17:01,1607187710,12/5/20 17:01,1,34062,FALSE,567.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x0870c07a10e0d941c1a5a4d0b874f7fad1769798,18,EIP_1967_LOGIC_SLOT.csv,1607221772,12/6/20 2:29,1607221772,12/6/20 2:29,1,428,FALSE,7.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x2a5eb6515c7c36fd30079ddfaab0a1bdd6e07ef0,19,EIP_1967_LOGIC_SLOT.csv,1607222200,12/6/20 2:36,1607222200,12/6/20 2:36,1,518230,FALSE,5.0 days 1437.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xec3401c1d7b022a47718ae668d6a81b3b38a9b50,20,EIP_1967_LOGIC_SLOT.csv,1607740430,12/12/20 2:33,1607740430,12/12/20 2:33,1,1646436,FALSE,19.0 days 80.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xb314fa86c7b4a405012e8f8dca08f01f349e252e,21,EIP_1967_LOGIC_SLOT.csv,1609386866,12/31/20 3:54,1609386866,12/31/20 3:54,1,41659,FALSE,694.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xd37ebd3c436c10e1ea9f5a744f1704b422e98e28,22,EIP_1967_LOGIC_SLOT.csv,1609428525,12/31/20 15:28,1609428525,12/31/20 15:28,1,103043,FALSE,1.0 days 277.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xf779a6136848ef93236d336fb2954f50180fedbb,23,EIP_1967_LOGIC_SLOT.csv,1609531568,1/1/21 20:06,1609531568,1/1/21 20:06,1,18523,FALSE,308.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xa20bd37e84559097f5e75ba379a8a94b40852022,24,EIP_1967_LOGIC_SLOT.csv,1609550091,1/2/21 1:14,1609550091,1/2/21 1:14,1,55443,FALSE,924.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x8b173daaed1d8932d9666c79ee891f5d4b9545eb,25,EIP_1967_LOGIC_SLOT.csv,1609605534,1/2/21 16:38,1609605534,1/2/21 16:38,1,1048,FALSE,17.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xa5f04949bd6713f007006edacd9b4bab314654ea,26,EIP_1967_LOGIC_SLOT.csv,1609606582,1/2/21 16:56,1609606582,1/2/21 16:56,1,1487979,FALSE,17.0 days 319.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x9ab1b3704c10ef97b33f3c50d0e879c54a843fdb,27,EIP_1967_LOGIC_SLOT.csv,1611094561,1/19/21 22:16,1611094561,1/19/21 22:16,1,2045316,FALSE,23.0 days 968.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0xbce8908b3dcc22d1b09ed9cf1391175a160d02eb,28,EIP_1967_LOGIC_SLOT.csv,1613139877,2/12/21 14:24,1628135121,8/5/21 3:45,2,420895,TRUE,4.0 days 1254.0 minutes
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,0x7922e1f87883b739a315b52ecad22e611abbd847,29,EIP_1967_LOGIC_SLOT.csv,1613560772,2/17/21 11:19,1691093327,8/3/23 20:08,2,92984160,FALSE,1076.0 days 296.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x1dd917d5cd01d39b22f979da21c8f6bf9e19c2cb,1,EIP_1967_LOGIC_SLOT.csv,1602422351,10/11/20 13:19,1602422351,10/11/20 13:19,1,907954,FALSE,10.0 days 732.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x50ec1b32782d9681a8316508c4d670c73dc36d85,2,EIP_1967_LOGIC_SLOT.csv,1603330305,10/22/20 1:31,1603330305,10/22/20 1:31,1,175627,FALSE,2.0 days 47.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xa7358e0c6b0d6dd7ef605aa3915de10fffa0e4d8,3,EIP_1967_LOGIC_SLOT.csv,1603505932,10/24/20 2:18,1603505932,10/24/20 2:18,1,148601,FALSE,1.0 days 1036.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xbd22acb7557342a3a8a605aafcadd3b5c1b3b20d,4,EIP_1967_LOGIC_SLOT.csv,1603654533,10/25/20 19:35,1603654533,10/25/20 19:35,1,67748,FALSE,1129.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x7b07057ffb6848b68bebad7b4e7303b4ec21918e,5,EIP_1967_LOGIC_SLOT.csv,1603722281,10/26/20 14:24,1603722281,10/26/20 14:24,1,2286762,FALSE,26.0 days 672.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xea9988f933688716b33b6b4f31ac5b90ec8c50f8,6,EIP_1967_LOGIC_SLOT.csv,1606009043,11/22/20 1:37,1606009043,11/22/20 1:37,1,-152,TRUE,1437.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xe1c6a650e054e0929cb5511ad7bb2dc2606b937a,7,EIP_1967_LOGIC_SLOT.csv,1606008891,11/22/20 1:34,1606008891,11/22/20 1:34,1,2236262,FALSE,25.0 days 1271.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xfc6ff60a75453455124c7c2ab9e731e1d88518eb,8,EIP_1967_LOGIC_SLOT.csv,1608245153,12/17/20 22:45,1608245153,12/17/20 22:45,1,420233,FALSE,4.0 days 1243.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x3ccf7985af8f7eb83c9d2fb370fc3f1d768a81cb,9,EIP_1967_LOGIC_SLOT.csv,1608665386,12/22/20 19:29,1608665386,12/22/20 19:29,1,768374,FALSE,8.0 days 1286.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xbfc045561b685816721db56782238416182fce5e,10,EIP_1967_LOGIC_SLOT.csv,1609433760,12/31/20 16:56,1609433760,12/31/20 16:56,1,350364,FALSE,4.0 days 79.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xdb99317cd82feec062ce8446ec99d5b9ae4e8b8b,11,EIP_1967_LOGIC_SLOT.csv,1609784124,1/4/21 18:15,1609784124,1/4/21 18:15,1,560658,FALSE,6.0 days 704.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x8706eb105b47ae759e1a72c8ca9bd042b486d270,12,EIP_1967_LOGIC_SLOT.csv,1610344782,1/11/21 5:59,1610344782,1/11/21 5:59,1,1015166,FALSE,11.0 days 1079.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x916b10b0fa0da06674ee0d9ab2fe82f2be32780a,13,EIP_1967_LOGIC_SLOT.csv,1611359948,1/22/21 23:59,1611359948,1/22/21 23:59,1,1385823,FALSE,16.0 days 57.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xb2d11333520afe08698e74774d73ad680b8d8d35,14,EIP_1967_LOGIC_SLOT.csv,1612745771,2/8/21 0:56,1612745771,2/8/21 0:56,1,-10323420,TRUE,743.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x1dd917d5cd01d39b22f979da21c8f6bf9e19c2cb,15,EIP_1967_LOGIC_SLOT.csv,1602422351,10/11/20 13:19,1602422351,10/11/20 13:19,1,907954,FALSE,10.0 days 732.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x50ec1b32782d9681a8316508c4d670c73dc36d85,16,EIP_1967_LOGIC_SLOT.csv,1603330305,10/22/20 1:31,1603330305,10/22/20 1:31,1,175627,FALSE,2.0 days 47.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xa7358e0c6b0d6dd7ef605aa3915de10fffa0e4d8,17,EIP_1967_LOGIC_SLOT.csv,1603505932,10/24/20 2:18,1603505932,10/24/20 2:18,1,148601,FALSE,1.0 days 1036.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xbd22acb7557342a3a8a605aafcadd3b5c1b3b20d,18,EIP_1967_LOGIC_SLOT.csv,1603654533,10/25/20 19:35,1603654533,10/25/20 19:35,1,67748,FALSE,1129.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x7b07057ffb6848b68bebad7b4e7303b4ec21918e,19,EIP_1967_LOGIC_SLOT.csv,1603722281,10/26/20 14:24,1603722281,10/26/20 14:24,1,2286762,FALSE,26.0 days 672.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xea9988f933688716b33b6b4f31ac5b90ec8c50f8,20,EIP_1967_LOGIC_SLOT.csv,1606009043,11/22/20 1:37,1606009043,11/22/20 1:37,1,-152,TRUE,1437.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xe1c6a650e054e0929cb5511ad7bb2dc2606b937a,21,EIP_1967_LOGIC_SLOT.csv,1606008891,11/22/20 1:34,1606008891,11/22/20 1:34,1,2236262,FALSE,25.0 days 1271.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xfc6ff60a75453455124c7c2ab9e731e1d88518eb,22,EIP_1967_LOGIC_SLOT.csv,1608245153,12/17/20 22:45,1608245153,12/17/20 22:45,1,420233,FALSE,4.0 days 1243.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x3ccf7985af8f7eb83c9d2fb370fc3f1d768a81cb,23,EIP_1967_LOGIC_SLOT.csv,1608665386,12/22/20 19:29,1608665386,12/22/20 19:29,1,768374,FALSE,8.0 days 1286.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xbfc045561b685816721db56782238416182fce5e,24,EIP_1967_LOGIC_SLOT.csv,1609433760,12/31/20 16:56,1609433760,12/31/20 16:56,1,350364,FALSE,4.0 days 79.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xdb99317cd82feec062ce8446ec99d5b9ae4e8b8b,25,EIP_1967_LOGIC_SLOT.csv,1609784124,1/4/21 18:15,1609784124,1/4/21 18:15,1,560658,FALSE,6.0 days 704.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x8706eb105b47ae759e1a72c8ca9bd042b486d270,26,EIP_1967_LOGIC_SLOT.csv,1610344782,1/11/21 5:59,1610344782,1/11/21 5:59,1,1015166,FALSE,11.0 days 1079.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0x916b10b0fa0da06674ee0d9ab2fe82f2be32780a,27,EIP_1967_LOGIC_SLOT.csv,1611359948,1/22/21 23:59,1611359948,1/22/21 23:59,1,1385823,FALSE,16.0 days 57.0 minutes
0x452a3f4a4e8e81b619d88c2b44bd160ce8b4fc03,0xb2d11333520afe08698e74774d73ad680b8d8d35,28,EIP_1967_LOGIC_SLOT.csv,1612745771,2/8/21 0:56,1612745771,2/8/21 0:56,1,93799161,FALSE,1085.0 days 919.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,1,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,4229193,FALSE,48.0 days 1366.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7aaa3c98af4726abf9b5a3ce3e556fc04d87cec5,2,EIP_1967_LOGIC_SLOT.csv,1615494259,3/11/21 20:24,1615494259,3/11/21 20:24,1,-4229193,TRUE,73.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,3,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,4,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,0,FALSE,
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,5,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,-9758247,TRUE,82.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,6,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,7,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,1637519,FALSE,18.0 days 1371.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x11c0286d07ee10ba0bd4fbea0889e20905f84c75,8,EIP_1967_LOGIC_SLOT.csv,1622660832,6/2/21 19:07,1622660832,6/2/21 19:07,1,652110,FALSE,7.0 days 788.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x83b06101f44e19d1a58a7e1190750db2faa9b4cf,9,EIP_1967_LOGIC_SLOT.csv,1623312942,6/10/21 8:15,1623312942,6/10/21 8:15,1,794363,FALSE,9.0 days 279.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xb32bb31877ebcbf81d507942a0d6dc50cc153f5a,10,EIP_1967_LOGIC_SLOT.csv,1624107305,6/19/21 12:55,1624107305,6/19/21 12:55,1,219105,FALSE,2.0 days 771.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x425160b4352254d9124d4b01c71c4503eff34b1b,11,EIP_1967_LOGIC_SLOT.csv,1624326410,6/22/21 1:46,1624326410,6/22/21 1:46,1,310043,FALSE,3.0 days 847.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7316ac0099e03236cc48e3fd34bde085649b2de6,12,EIP_1967_LOGIC_SLOT.csv,1624636453,6/25/21 15:54,1624636453,6/25/21 15:54,1,510317,FALSE,5.0 days 1305.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xa842a25c479e26b651ef15480e56dcaa8671954a,13,EIP_1967_LOGIC_SLOT.csv,1625146770,7/1/21 13:39,1625146770,7/1/21 13:39,1,1307808,FALSE,15.0 days 196.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7ec9ad6e8eba632310f7256c4fca6e403ba1ff59,14,EIP_1967_LOGIC_SLOT.csv,1626454578,7/16/21 16:56,1626454578,7/16/21 16:56,1,-15189512,TRUE,281.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,15,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,4229193,FALSE,48.0 days 1366.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7aaa3c98af4726abf9b5a3ce3e556fc04d87cec5,16,EIP_1967_LOGIC_SLOT.csv,1615494259,3/11/21 20:24,1615494259,3/11/21 20:24,1,-4229193,TRUE,73.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,17,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,18,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,0,FALSE,
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,19,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,-9758247,TRUE,82.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x4279d13e92379c31689bf1a655fbfe18d353716b,20,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xf1188e3082ea373e68941471745f05d5c453911b,21,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,1637519,FALSE,18.0 days 1371.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x11c0286d07ee10ba0bd4fbea0889e20905f84c75,22,EIP_1967_LOGIC_SLOT.csv,1622660832,6/2/21 19:07,1622660832,6/2/21 19:07,1,652110,FALSE,7.0 days 788.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x83b06101f44e19d1a58a7e1190750db2faa9b4cf,23,EIP_1967_LOGIC_SLOT.csv,1623312942,6/10/21 8:15,1623312942,6/10/21 8:15,1,794363,FALSE,9.0 days 279.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xb32bb31877ebcbf81d507942a0d6dc50cc153f5a,24,EIP_1967_LOGIC_SLOT.csv,1624107305,6/19/21 12:55,1624107305,6/19/21 12:55,1,219105,FALSE,2.0 days 771.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x425160b4352254d9124d4b01c71c4503eff34b1b,25,EIP_1967_LOGIC_SLOT.csv,1624326410,6/22/21 1:46,1624326410,6/22/21 1:46,1,310043,FALSE,3.0 days 847.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7316ac0099e03236cc48e3fd34bde085649b2de6,26,EIP_1967_LOGIC_SLOT.csv,1624636453,6/25/21 15:54,1624636453,6/25/21 15:54,1,510317,FALSE,5.0 days 1305.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0xa842a25c479e26b651ef15480e56dcaa8671954a,27,EIP_1967_LOGIC_SLOT.csv,1625146770,7/1/21 13:39,1625146770,7/1/21 13:39,1,1307808,FALSE,15.0 days 196.0 minutes
0x5990b8897d5785b869a749adef3ad619f8440df8,0x7ec9ad6e8eba632310f7256c4fca6e403ba1ff59,28,EIP_1967_LOGIC_SLOT.csv,1626454578,7/16/21 16:56,1626454578,7/16/21 16:56,1,80090354,FALSE,926.0 days 1399.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x3445c37522397a642749fc7fb1dc51fcbc2927bd,1,EIP_1967_LOGIC_SLOT.csv,1637333484,11/19/21 14:51,1637333484,11/19/21 14:51,1,4573525,FALSE,52.0 days 1345.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x933cc933220e92af1fb5e8194019aa5f9f2dbda7,2,EIP_1967_LOGIC_SLOT.csv,1641907009,1/11/22 13:16,1641907009,1/11/22 13:16,1,-4573525,TRUE,94.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x3445c37522397a642749fc7fb1dc51fcbc2927bd,3,EIP_1967_LOGIC_SLOT.csv,1637333484,11/19/21 14:51,1637333484,11/19/21 14:51,1,4725272,FALSE,54.0 days 994.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,4,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,1815285,TRUE,21.0 days 14.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x0b3a1f9a736d8ea81e32e5a3201a0c5351670138,5,EIP_1967_LOGIC_SLOT.csv,1643874041,2/3/22 7:40,1643874041,2/3/22 7:40,1,-1815285,TRUE,1425.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,6,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4582103,TRUE,53.0 days 48.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2723a9c48d03766503b0851d69f85b45cb488efc,7,EIP_1967_LOGIC_SLOT.csv,1646640859,3/7/22 8:14,1646640859,3/7/22 8:14,1,-4582103,TRUE,1391.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,8,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4582770,TRUE,53.0 days 59.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0xe694b9c013042522e3a38b04eb2478b2fce438c0,9,EIP_1967_LOGIC_SLOT.csv,1646641526,3/7/22 8:25,1646641526,3/7/22 8:25,1,-4582770,TRUE,1380.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,10,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4583167,TRUE,53.0 days 66.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x831998ad4081e5a01c16496b931dc09f5291245c,11,EIP_1967_LOGIC_SLOT.csv,1646641923,3/7/22 8:32,1646641923,3/7/22 8:32,1,-4583167,TRUE,1373.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,12,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4839822,TRUE,56.0 days 23.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x53d6f6bfafdd8b59afad78f966e6d2d143efe80d,13,EIP_1967_LOGIC_SLOT.csv,1646898578,3/10/22 7:49,1646898578,3/10/22 7:49,1,-4839822,TRUE,1416.0 minutes
