Proxy Address,Proxy Type,Year,Event Name,Event Parameters
0x295e62aa2b2f79c7aefedd65ef358b2d3a80d51f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x360971ef7bb1de2c716f081b72b4326c2339541e, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x360971ef7bb1de2c716f081b72b4326c2339541e, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x360971ef7bb1de2c716f081b72b4326c2339541e, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x63d46079d920e5dd1f0a38190764aa1845dc4bc6, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x63d46079d920e5dd1f0a38190764aa1845dc4bc6, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x63d46079d920e5dd1f0a38190764aa1845dc4bc6, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x77f898ca3bb4808a27d42c74fe4df1cac220863e, EIP-1967: Proxy Logic Storage Slots,2022,OwnershipTransferred,"previousOwner: address, newOwner: address"
0x77f898ca3bb4808a27d42c74fe4df1cac220863e, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,newImplementation: address
0x1ef25c6ef9fe3a951a83bc08d33f1afe16106a95, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,Approval,"owner: address, spender: address, value: uint256"
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,OwnershipTransferred,"previousOwner: address, newOwner: address"
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,Paused,account: address
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,Transfer,"from: address, to: address, value: uint256"
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,Unpaused,account: address
0x7d3d8b5a2e27c8e020d1bb65fa2a9c51c38265c2, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x5a606083edb9da2fd72240ebdb9c0baf4e865d82, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,impl: address
0xf875b4bd81b1be40775652d8fdc174512c36db20, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xf875b4bd81b1be40775652d8fdc174512c36db20, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xf875b4bd81b1be40775652d8fdc174512c36db20, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xd1a4d2202ddcd4075538b33cf83cb972ef9dfb8e, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd1a4d2202ddcd4075538b33cf83cb972ef9dfb8e, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xd1a4d2202ddcd4075538b33cf83cb972ef9dfb8e, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xc9e5172717243ab28299c153232587d390e34dd1, EIP-1967: Proxy Logic Storage Slots,2022,ProxyAdminTransferred,"previousAdmin: address, newAdmin: address"
0xc9e5172717243ab28299c153232587d390e34dd1, EIP-1967: Proxy Logic Storage Slots,2022,ProxyImplementationUpdated,"previousImplementation: address, newImplementation: address"
0x234ac38c27ba686e786954533c1c84933d5cfba6, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x234ac38c27ba686e786954533c1c84933d5cfba6, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x234ac38c27ba686e786954533c1c84933d5cfba6, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x85ff2ab8ddf5e9efa23769a81a7d93c5586f19f7, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x85ff2ab8ddf5e9efa23769a81a7d93c5586f19f7, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x85ff2ab8ddf5e9efa23769a81a7d93c5586f19f7, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x0000000000a39bb272e79075ade125fd351887ac, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x0000000000a39bb272e79075ade125fd351887ac, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x0000000000a39bb272e79075ade125fd351887ac, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x746cae71e5e1d15cc3416b098e2ff18dd87f6329, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x746cae71e5e1d15cc3416b098e2ff18dd87f6329, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x746cae71e5e1d15cc3416b098e2ff18dd87f6329, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xc256115d9ddc626044b6d180918ca74be5962e17, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xc256115d9ddc626044b6d180918ca74be5962e17, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xc256115d9ddc626044b6d180918ca74be5962e17, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x60a91e2b7a1568f0848f3d43353c453730082e46, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x60a91e2b7a1568f0848f3d43353c453730082e46, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x60a91e2b7a1568f0848f3d43353c453730082e46, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x78219e8c44000d8837ef5694e1c8786dfe54ad65, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x78219e8c44000d8837ef5694e1c8786dfe54ad65, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x78219e8c44000d8837ef5694e1c8786dfe54ad65, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x2bef449acf62f688862a273817e568fe1f56f0f1, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x2bef449acf62f688862a273817e568fe1f56f0f1, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x2bef449acf62f688862a273817e568fe1f56f0f1, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xbee4b57df40865894c6320d1e88a937228316e95, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xbee4b57df40865894c6320d1e88a937228316e95, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xbee4b57df40865894c6320d1e88a937228316e95, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x152de634ff2f0a6ecbd05cb591cd1eeacd2900ed, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x152de634ff2f0a6ecbd05cb591cd1eeacd2900ed, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x152de634ff2f0a6ecbd05cb591cd1eeacd2900ed, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,Approval,"owner: address, approved: address, tokenId: uint256"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,ApprovalForAll,"owner: address, operator: address, approved: bool"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,DelegateChanged,"delegator: address, fromDelegate: address, toDelegate: address"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,DelegateVotesChanged,"delegate: address, previousBalance: uint256, newBalance: uint256"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,Initialized,version: uint8
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,OwnershipTransferred,"previousOwner: address, newOwner: address"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,Transfer,"from: address, to: address, tokenId: uint256"
0x74c0c77ec5dff8df9169ec95b03b187b868c655d, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1d9f186e485dbd4943fa9788082c8edd45de2d69, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x1d9f186e485dbd4943fa9788082c8edd45de2d69, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x1d9f186e485dbd4943fa9788082c8edd45de2d69, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xd5817c9b6bf76624b8457a5d0a5d10acf80890dc, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd5817c9b6bf76624b8457a5d0a5d10acf80890dc, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xd5817c9b6bf76624b8457a5d0a5d10acf80890dc, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xd936f2ed52e6e7e8fdf2e94ac9221dbd08fdc269, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd936f2ed52e6e7e8fdf2e94ac9221dbd08fdc269, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xd936f2ed52e6e7e8fdf2e94ac9221dbd08fdc269, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x17313c522f3d8d69480312402b1b20528456f557, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x17313c522f3d8d69480312402b1b20528456f557, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x17313c522f3d8d69480312402b1b20528456f557, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb43068f060a6ffc3d15fb27a2a4ebdb01fa88e39, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb43068f060a6ffc3d15fb27a2a4ebdb01fa88e39, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xb43068f060a6ffc3d15fb27a2a4ebdb01fa88e39, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe8c4f292e8824ce720b5039c9d23425c5fc5b1a1, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe8c4f292e8824ce720b5039c9d23425c5fc5b1a1, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe8c4f292e8824ce720b5039c9d23425c5fc5b1a1, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x7156090defc45c81a74e446f8005fb101486e4cc, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x7156090defc45c81a74e446f8005fb101486e4cc, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x3de2e4b48e116dec7325ff3d7044b98d2b91fe7c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x3de2e4b48e116dec7325ff3d7044b98d2b91fe7c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x3de2e4b48e116dec7325ff3d7044b98d2b91fe7c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x52a1537492c692cd4167d7b994e387d4b23db15c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x52a1537492c692cd4167d7b994e387d4b23db15c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x52a1537492c692cd4167d7b994e387d4b23db15c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x8d3900f5b20b29ab115ca3c31613233f8c6abde6, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x8d3900f5b20b29ab115ca3c31613233f8c6abde6, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x8d3900f5b20b29ab115ca3c31613233f8c6abde6, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe42d0323c2179fcc26605a46011377a054047ea0, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe42d0323c2179fcc26605a46011377a054047ea0, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe42d0323c2179fcc26605a46011377a054047ea0, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb279d9f006eb6c13c63e8153042f07ca95652cd8, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xcd7586ee52c3209edfc146912250579db5bc0656, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xcd7586ee52c3209edfc146912250579db5bc0656, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xcd7586ee52c3209edfc146912250579db5bc0656, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x02161f5524a7d417c9f4715edaa24d65524d0a5c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x02161f5524a7d417c9f4715edaa24d65524d0a5c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x02161f5524a7d417c9f4715edaa24d65524d0a5c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x39fd8905422ab53fb3ebc393a270b69caa23a3ac, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x39fd8905422ab53fb3ebc393a270b69caa23a3ac, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x39fd8905422ab53fb3ebc393a270b69caa23a3ac, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x91a08211903b3fbdb37439ec99a41a72070667f9, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x91a08211903b3fbdb37439ec99a41a72070667f9, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x91a08211903b3fbdb37439ec99a41a72070667f9, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x6db934ccb81e87fd3f3f8618d74ccac9651c12f2, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x6db934ccb81e87fd3f3f8618d74ccac9651c12f2, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x6db934ccb81e87fd3f3f8618d74ccac9651c12f2, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,ContractCall,"sender: address, destinationChain: string, destinationContractAddress: string, payloadHash: bytes32, payload: bytes"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,ContractCallApproved,"commandId: bytes32, sourceChain: string, sourceAddress: string, contractAddress: address, payloadHash: bytes32, sourceTxHash: bytes32, sourceEventIndex: uint256"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,ContractCallApprovedWithMint,"commandId: bytes32, sourceChain: string, sourceAddress: string, contractAddress: address, payloadHash: bytes32, symbol: string, amount: uint256, sourceTxHash: bytes32, sourceEventIndex: uint256"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,ContractCallWithToken,"sender: address, destinationChain: string, destinationContractAddress: string, payloadHash: bytes32, payload: bytes, symbol: string, amount: uint256"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,Executed,commandId: bytes32
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,OperatorshipTransferred,newOperatorsData: bytes
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,TokenDeployed,"symbol: string, tokenAddresses: address"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,TokenMintLimitUpdated,"symbol: string, limit: uint256"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,TokenSent,"sender: address, destinationChain: string, destinationAddress: string, symbol: string, amount: uint256"
0x212207006e5ae344481fa34a6f4960eb0f302ff5, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x0d6e6ef1c181296636122a7806b7c3932bbaa787, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x0d6e6ef1c181296636122a7806b7c3932bbaa787, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x0d6e6ef1c181296636122a7806b7c3932bbaa787, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe4798b25f167d63fb02acdacd3a1dbca3dd89cf8, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe4798b25f167d63fb02acdacd3a1dbca3dd89cf8, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe4798b25f167d63fb02acdacd3a1dbca3dd89cf8, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x138bc1f1c49bd3e4113caa44b138b19a111d78ee, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x138bc1f1c49bd3e4113caa44b138b19a111d78ee, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x138bc1f1c49bd3e4113caa44b138b19a111d78ee, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x854e08b60f0b4bb6e337014f9c8efb28e275033c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x854e08b60f0b4bb6e337014f9c8efb28e275033c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x854e08b60f0b4bb6e337014f9c8efb28e275033c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x8b33e559afce3478e3d2954e7efabf087857112c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x8b33e559afce3478e3d2954e7efabf087857112c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x8b33e559afce3478e3d2954e7efabf087857112c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x6440ed322f1e85c78e9c70126ed87a80758a053b, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x6440ed322f1e85c78e9c70126ed87a80758a053b, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x6440ed322f1e85c78e9c70126ed87a80758a053b, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x6adddbcaedf5467ad3da792a1c87b3e4e2bc7467, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x6adddbcaedf5467ad3da792a1c87b3e4e2bc7467, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x6adddbcaedf5467ad3da792a1c87b3e4e2bc7467, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x99f39d495c6a5237f43602f3ab5f49786e46c9b0, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x99f39d495c6a5237f43602f3ab5f49786e46c9b0, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x7d5378acba7aa25adbe49a25b78fb9234719b131, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x7d5378acba7aa25adbe49a25b78fb9234719b131, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x7d5378acba7aa25adbe49a25b78fb9234719b131, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xed7d1b663b0a91fbf6b4417598cb872b8c62e5d2, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x4157b7a4308451efea9842c9d8748bdc26f03acb, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x4157b7a4308451efea9842c9d8748bdc26f03acb, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x4157b7a4308451efea9842c9d8748bdc26f03acb, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x5f48b7d1027bbed20dd0754f0df9c07b69cb06d2, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x5f48b7d1027bbed20dd0754f0df9c07b69cb06d2, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x5f48b7d1027bbed20dd0754f0df9c07b69cb06d2, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xde5c8c6a4ed6650bc595e6e72c0cb5ce8aa0b77f, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xde5c8c6a4ed6650bc595e6e72c0cb5ce8aa0b77f, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xde5c8c6a4ed6650bc595e6e72c0cb5ce8aa0b77f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x54a4640c35aeb34060101338667f99a090e2fd14, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x54a4640c35aeb34060101338667f99a090e2fd14, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x54a4640c35aeb34060101338667f99a090e2fd14, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xaa9ec7aad6131fd33dba25212766ed0d989ae074, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xaa9ec7aad6131fd33dba25212766ed0d989ae074, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xaa9ec7aad6131fd33dba25212766ed0d989ae074, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe85295c4932c9ddfba338dc0fd4741ed9736a0f2, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe85295c4932c9ddfba338dc0fd4741ed9736a0f2, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe85295c4932c9ddfba338dc0fd4741ed9736a0f2, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1ab135b6e8c500e48f11db47b25992d59c43089a, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x1ab135b6e8c500e48f11db47b25992d59c43089a, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x1ab135b6e8c500e48f11db47b25992d59c43089a, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x7ca3a13a441aff8e87968e9fc4890f411bafd26c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x7ca3a13a441aff8e87968e9fc4890f411bafd26c, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x7ca3a13a441aff8e87968e9fc4890f411bafd26c, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x93c5c0f843d4bc66cee92ea0fec7053f3fc7147f, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x93c5c0f843d4bc66cee92ea0fec7053f3fc7147f, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x93c5c0f843d4bc66cee92ea0fec7053f3fc7147f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x2ed662aa058456c2b13adee1afc86c8192be9350, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x2ed662aa058456c2b13adee1afc86c8192be9350, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x2ed662aa058456c2b13adee1afc86c8192be9350, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb2d9d7c44f27e32bfbf4c6a2b391d71172e9c0ec, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb2d9d7c44f27e32bfbf4c6a2b391d71172e9c0ec, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xb2d9d7c44f27e32bfbf4c6a2b391d71172e9c0ec, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe9d9bfa1a967911f95d367d6ecf11bb04531903d, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe9d9bfa1a967911f95d367d6ecf11bb04531903d, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe9d9bfa1a967911f95d367d6ecf11bb04531903d, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xa5808b1bede5208ca12001741001d323ee9f73a5, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xa5808b1bede5208ca12001741001d323ee9f73a5, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xa5808b1bede5208ca12001741001d323ee9f73a5, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
